Date,Open,High,Low,Close,Volume
6-Mar-81,129.93,131.18,128.56,129.85,439400
5-Mar-81,130.86,131.82,129.25,129.93,453800
4-Mar-81,130.56,132.07,129.57,130.86,472600
3-Mar-81,132.01,132.72,129.66,130.56,487300
2-Mar-81,131.27,132.96,130.15,132.01,477100
27-Feb-81,130.10,132.02,129.35,131.27,532100
26-Feb-81,128.52,130.93,128.02,130.10,603000
25-Feb-81,127.39,129.21,125.77,128.52,457100
24-Feb-81,127.35,128.76,126.49,127.39,439600
23-Feb-81,126.58,128.28,125.69,127.35,395900
20-Feb-81,126.61,127.65,124.66,126.58,419000
19-Feb-81,128.48,129.07,125.98,126.61,416300
18-Feb-81,127.81,129.25,127.09,128.48,404100
17-Feb-81,126.98,128.75,126.43,127.81,379400
13-Feb-81,127.48,128.34,126.04,126.98,333600
12-Feb-81,128.24,128.95,126.78,127.48,347000
11-Feb-81,129.24,129.92,127.60,128.24,377700
10-Feb-81,129.27,130.19,128.05,129.24,408200
9-Feb-81,130.60,131.39,128.61,129.27,383300
6-Feb-81,129.63,131.81,129.03,130.60,458200
5-Feb-81,128.59,130.49,127.99,129.63,453200
4-Feb-81,128.46,129.71,127.29,128.59,455200
3-Feb-81,126.91,128.92,125.89,128.46,459500
2-Feb-81,129.48,129.48,125.82,126.91,440700
30-Jan-81,130.24,131.65,128.61,129.55,411600
29-Jan-81,130.34,131.78,128.97,130.24,381700
28-Jan-81,131.12,132.41,129.82,130.34,366900
27-Jan-81,129.84,131.95,129.32,131.12,422600
26-Jan-81,130.23,131.18,128.57,129.84,353800
23-Jan-81,130.26,131.34,129.00,130.23,372200
22-Jan-81,131.36,132.08,129.23,130.26,398800
21-Jan-81,131.65,132.48,129.93,131.36,391900
20-Jan-81,134.37,135.30,131.26,131.65,417500
19-Jan-81,134.77,135.86,133.51,134.37,364700
16-Jan-81,134.22,135.91,133.35,134.77,432600
15-Jan-81,133.47,135.15,132.44,134.22,396400
14-Jan-81,133.29,135.25,132.65,133.47,413900
13-Jan-81,133.52,134.27,131.69,133.29,408900
12-Jan-81,133.48,135.88,132.79,133.52,487600
9-Jan-81,133.06,134.76,131.71,133.48,501900
8-Jan-81,135.08,136.10,131.96,133.06,553500
7-Jan-81,136.02,136.02,132.30,135.08,928900
6-Jan-81,137.97,140.32,135.78,138.12,674000
5-Jan-81,136.34,139.24,135.86,137.97,587100
2-Jan-81,135.76,137.10,134.61,136.34,288700
31-Dec-80,135.33,136.76,134.29,135.76,412100
30-Dec-80,135.03,136.51,134.04,135.33,397500
29-Dec-80,136.57,137.51,134.36,135.03,360600
26-Dec-80,135.88,137.02,135.20,136.57,161300
24-Dec-80,135.30,136.55,134.15,135.88,294900
23-Dec-80,135.78,137.48,134.01,135.30,552600
22-Dec-80,133.70,136.68,132.88,135.78,519500
19-Dec-80,133.00,134.00,131.80,133.70,507700
18-Dec-80,132.89,135.90,131.89,133.00,695700
17-Dec-80,130.60,133.59,130.22,132.89,508000
16-Dec-80,129.45,131.22,128.33,130.60,416300
15-Dec-80,129.23,131.33,128.64,129.45,397000
12-Dec-80,127.36,129.98,127.15,129.23,395300
11-Dec-80,128.26,128.73,125.32,127.36,602200
10-Dec-80,130.48,131.99,127.94,128.26,498600
9-Dec-80,130.61,131.92,128.77,130.48,532200
8-Dec-80,133.19,133.19,129.71,130.61,533900
5-Dec-80,136.37,136.37,132.91,134.03,519900
4-Dec-80,136.71,138.40,135.09,136.48,511700
3-Dec-80,136.97,138.09,135.43,136.71,434300
2-Dec-80,137.21,138.11,134.37,136.97,523400
1-Dec-80,140.52,140.66,136.75,137.21,481800
28-Nov-80,140.17,141.54,139.00,140.52,342400
26-Nov-80,139.33,141.96,138.60,140.17,553400
25-Nov-80,138.31,140.83,137.42,139.33,558400
24-Nov-80,139.11,139.36,136.36,138.31,511200
21-Nov-80,140.40,141.24,138.10,139.11,559500
20-Nov-80,139.06,141.24,137.79,140.40,601800
19-Nov-80,139.70,141.76,138.06,139.06,692300
18-Nov-80,137.91,140.92,137.91,139.70,703800
17-Nov-80,137.15,138.46,134.90,137.75,502600
14-Nov-80,136.49,138.96,135.12,137.15,716300
13-Nov-80,134.59,137.21,134.12,136.49,693400
12-Nov-80,131.33,135.12,131.33,134.59,585000
11-Nov-80,129.48,132.30,129.48,131.26,415200
10-Nov-80,129.18,130.51,128.19,129.48,357200
7-Nov-80,128.91,130.08,127.74,129.18,400700
6-Nov-80,131.30,131.30,128.23,128.91,488900
5-Nov-80,130.77,135.65,130.77,131.33,840800
3-Nov-80,127.47,129.85,127.23,129.04,358200
31-Oct-80,126.29,128.24,125.29,127.47,401100
30-Oct-80,127.91,128.71,125.78,126.29,390600
29-Oct-80,128.05,129.91,127.07,127.91,372000
28-Oct-80,127.88,128.86,126.36,128.05,403000
27-Oct-80,129.85,129.94,127.34,127.88,344300
24-Oct-80,129.53,130.55,128.04,129.85,410500
23-Oct-80,131.92,132.54,128.87,129.53,492000
22-Oct-80,131.84,132.97,130.62,131.92,430600
21-Oct-80,132.61,134.01,130.78,131.84,512200
20-Oct-80,131.52,133.21,130.04,132.61,409100
17-Oct-80,132.22,133.07,130.22,131.52,439200
16-Oct-80,133.70,135.88,131.64,132.22,654500
15-Oct-80,132.02,134.35,131.59,133.70,482600
14-Oct-80,132.03,133.57,131.16,132.02,488300
13-Oct-80,130.29,132.46,129.37,132.03,313600
10-Oct-80,131.04,132.15,129.58,130.29,440400
9-Oct-80,131.65,132.65,130.25,131.04,439800
8-Oct-80,131.00,132.78,130.28,131.65,465800
7-Oct-80,131.73,132.88,130.10,131.00,503100
6-Oct-80,129.35,132.38,129.35,131.73,501300
3-Oct-80,128.09,130.44,127.65,129.33,475100
2-Oct-80,127.13,128.82,126.04,128.09,461600
1-Oct-80,125.46,127.88,124.66,127.13,487200
30-Sep-80,123.54,126.09,123.54,125.46,402900
29-Sep-80,125.41,125.41,122.87,123.54,464100
26-Sep-80,128.17,128.17,125.29,126.35,494600
25-Sep-80,130.37,131.53,128.13,128.72,495100
24-Sep-80,129.43,131.34,128.45,130.37,568600
23-Sep-80,130.40,132.17,128.55,129.43,643900
22-Sep-80,129.25,130.99,127.89,130.40,531400
19-Sep-80,128.40,130.33,127.57,129.25,537800
18-Sep-80,128.87,130.38,127.63,128.40,633900
17-Sep-80,126.74,129.68,126.37,128.87,639900
16-Sep-80,125.67,127.78,125.15,126.74,572900
15-Sep-80,125.54,126.35,124.09,125.67,446300
12-Sep-80,125.66,126.75,124.72,125.54,471800
11-Sep-80,124.81,126.48,124.19,125.66,447700
10-Sep-80,124.07,125.95,123.60,124.81,514300
9-Sep-80,123.31,124.52,121.94,124.07,444600
8-Sep-80,124.88,125.67,122.78,123.31,420500
5-Sep-80,125.42,126.12,124.08,124.88,379900
4-Sep-80,126.12,127.70,124.42,125.42,590300
3-Sep-80,123.87,126.43,123.87,126.12,523700
2-Sep-80,122.38,124.36,121.79,123.74,352900
29-Aug-80,122.08,123.01,121.06,122.38,335100
28-Aug-80,123.52,123.91,121.61,122.08,398900
27-Aug-80,124.84,124.98,122.93,123.52,440000
26-Aug-80,125.16,126.29,124.01,124.84,417000
25-Aug-80,126.02,126.28,124.65,125.16,354000
22-Aug-80,125.46,127.78,125.18,126.02,582100
21-Aug-80,123.77,125.99,123.61,125.46,507700
20-Aug-80,122.60,124.27,121.91,123.77,425600
19-Aug-80,123.39,124.00,121.97,122.60,419300
18-Aug-80,125.28,125.28,122.82,123.39,418900
15-Aug-80,125.25,126.61,124.57,125.72,477800
14-Aug-80,123.28,125.62,122.68,125.25,477000
13-Aug-80,123.79,124.67,122.49,123.28,443500
12-Aug-80,124.78,125.78,123.29,123.79,520500
11-Aug-80,123.61,125.31,122.85,124.78,446900
8-Aug-80,123.30,125.23,122.82,123.61,588600
7-Aug-80,121.66,123.84,121.66,123.30,618200
6-Aug-80,120.74,122.01,119.94,121.55,450500
5-Aug-80,120.98,122.09,119.96,120.74,455100
4-Aug-80,121.21,121.63,119.42,120.98,415500
1-Aug-80,121.67,122.38,120.08,121.21,464400
31-Jul-80,122.23,122.34,119.40,121.67,546100
30-Jul-80,122.40,123.93,121.16,122.23,580600
29-Jul-80,121.43,122.99,120.76,122.40,448400
28-Jul-80,120.78,122.02,119.78,121.43,353300
25-Jul-80,121.79,121.96,119.94,120.78,362500
24-Jul-80,121.93,122.98,120.83,121.79,424200
23-Jul-80,122.19,123.26,120.93,121.93,458900
22-Jul-80,122.51,123.90,121.38,122.19,522300
21-Jul-80,122.04,123.15,120.85,122.51,427500
18-Jul-80,121.44,123.19,120.88,122.04,580400
17-Jul-80,119.63,121.84,119.43,121.44,488500
16-Jul-80,119.30,120.87,118.54,119.63,491400
15-Jul-80,120.01,121.56,118.85,119.30,609200
14-Jul-80,117.84,120.37,117.45,120.01,455000
11-Jul-80,116.95,118.38,116.29,117.84,383100
10-Jul-80,117.98,118.57,116.38,116.95,437300
9-Jul-80,117.84,119.52,117.10,117.98,520100
8-Jul-80,118.29,119.11,117.07,117.84,458300
7-Jul-80,117.46,118.85,116.96,118.29,425400
3-Jul-80,115.68,117.80,115.49,117.46,472300
2-Jul-80,114.93,116.44,114.36,115.68,429500
1-Jul-80,114.24,115.45,113.54,114.93,343400
30-Jun-80,116.00,116.04,113.55,114.24,299100
27-Jun-80,116.19,116.93,115.06,116.00,331100
26-Jun-80,116.72,117.98,115.58,116.19,451100
25-Jun-80,115.14,117.37,115.07,116.72,465000
24-Jun-80,114.51,115.75,113.76,115.14,377300
23-Jun-80,114.06,115.28,113.35,114.51,341800
20-Jun-80,114.66,114.90,113.12,114.06,365300
19-Jun-80,116.26,116.81,114.36,114.66,382800
18-Jun-80,116.03,116.84,114.77,116.26,419600
17-Jun-80,116.09,117.16,115.13,116.03,419900
16-Jun-80,115.81,116.80,114.78,116.09,361900
13-Jun-80,115.52,116.94,114.67,115.81,418800
12-Jun-80,116.02,117.01,114.28,115.52,473000
11-Jun-80,114.66,116.64,114.22,116.02,438000
10-Jun-80,113.71,115.50,113.17,114.66,420300
9-Jun-80,113.20,114.51,112.68,113.71,368200
6-Jun-80,112.78,114.01,112.11,113.20,372300
5-Jun-80,112.61,114.38,111.89,112.78,490700
4-Jun-80,110.51,113.45,110.22,112.61,441800
3-Jun-80,110.76,111.63,109.77,110.51,331500
2-Jun-80,111.24,112.15,110.06,110.76,327100
30-May-80,110.27,111.55,108.87,111.24,348200
29-May-80,112.06,112.64,109.86,110.27,420000
28-May-80,111.40,112.72,110.42,112.06,385800
27-May-80,110.62,112.30,110.35,111.40,408100
23-May-80,109.01,111.37,109.01,110.62,457900
22-May-80,107.72,109.73,107.34,109.01,410400
21-May-80,107.62,108.31,106.54,107.72,348300
20-May-80,107.67,108.39,106.75,107.62,318000
19-May-80,107.35,108.43,106.51,107.67,309700
16-May-80,106.99,107.89,106.25,107.35,317100
15-May-80,106.85,107.99,106.07,106.99,411200
14-May-80,106.30,107.89,106.00,106.85,408400
13-May-80,104.78,106.76,104.44,106.30,354600
12-May-80,104.72,105.48,103.50,104.78,282200
9-May-80,106.13,106.20,104.18,104.72,302800
8-May-80,107.18,108.02,105.50,106.13,392800
7-May-80,106.25,108.12,105.83,107.18,426000
6-May-80,106.38,107.83,105.36,106.25,401600
5-May-80,105.58,106.83,104.64,106.38,340900
2-May-80,105.46,106.25,104.61,105.58,280400
1-May-80,106.29,106.86,104.72,105.46,324800
30-Apr-80,105.86,106.72,104.50,106.29,308500
29-Apr-80,105.64,106.70,104.86,105.86,279400
28-Apr-80,105.16,106.79,104.64,105.64,306000
25-Apr-80,104.40,105.57,103.02,105.16,285900
24-Apr-80,103.73,105.43,102.93,104.40,357900
23-Apr-80,103.43,105.11,102.81,103.73,426200
22-Apr-80,100.81,104.02,100.81,103.43,479200
21-Apr-80,100.55,101.26,98.95,99.80,275600
18-Apr-80,101.05,102.07,99.97,100.55,268800
17-Apr-80,101.54,102.21,100.12,101.05,327700
16-Apr-80,102.63,104.42,101.13,101.54,397300
15-Apr-80,102.84,103.94,101.85,102.63,266700
14-Apr-80,103.79,103.92,102.08,102.84,230600
11-Apr-80,104.08,105.15,103.20,103.79,299600
10-Apr-80,103.11,105.00,102.81,104.08,339400
9-Apr-80,101.20,103.60,101.01,103.11,330200
8-Apr-80,100.19,101.88,99.23,101.20,317000
7-Apr-80,102.15,102.27,99.73,100.19,291300
3-Apr-80,102.68,103.34,101.31,102.15,279700
2-Apr-80,102.18,103.87,101.45,102.68,352100
1-Apr-80,102.09,103.28,100.85,102.18,322300
31-Mar-80,100.68,102.65,100.02,102.09,358400
28-Mar-80,98.22,101.43,97.72,100.68,467200
27-Mar-80,98.68,99.58,94.23,98.22,636800
26-Mar-80,99.19,101.22,98.10,98.68,373700
25-Mar-80,99.28,100.58,97.89,99.19,437900
24-Mar-80,102.18,102.18,98.88,99.28,392300
21-Mar-80,103.12,103.73,101.55,102.31,322200
20-Mar-80,104.31,105.17,102.52,103.12,325800
19-Mar-80,104.10,105.72,103.35,104.31,365200
18-Mar-80,102.26,104.71,101.14,104.10,473400
17-Mar-80,105.23,105.23,101.82,102.26,370200
14-Mar-80,105.62,106.49,104.01,105.43,351800
13-Mar-80,106.87,107.55,105.10,105.62,330700
12-Mar-80,107.78,108.40,105.42,106.87,379900
11-Mar-80,106.51,108.54,106.18,107.78,413500
10-Mar-80,106.90,107.86,104.92,106.51,437500
7-Mar-80,108.65,108.96,105.99,106.90,509500
6-Mar-80,111.13,111.29,107.85,108.65,496100
5-Mar-80,112.78,113.94,110.58,111.13,492400
4-Mar-80,112.50,113.41,110.83,112.78,443100
3-Mar-80,113.66,114.34,112.01,112.50,386900
29-Feb-80,112.35,114.12,111.77,113.66,388100
28-Feb-80,112.38,113.70,111.33,112.35,403300
27-Feb-80,113.98,115.12,111.91,112.38,464300
26-Feb-80,113.33,114.76,112.30,113.98,400000
25-Feb-80,114.93,114.93,112.62,113.33,391400
22-Feb-80,115.28,116.46,113.43,115.04,482100
21-Feb-80,116.47,117.90,114.44,115.28,515300
20-Feb-80,114.60,117.18,114.06,116.47,443400
19-Feb-80,115.41,115.67,113.35,114.60,394800
15-Feb-80,116.70,116.70,114.12,115.41,466800
14-Feb-80,118.44,119.30,116.04,116.72,505400
13-Feb-80,117.90,120.22,117.57,118.44,652300
12-Feb-80,117.12,118.41,115.75,117.90,480900
11-Feb-80,117.95,119.05,116.31,117.12,586600
8-Feb-80,116.28,118.66,115.72,117.95,578600
7-Feb-80,115.72,117.87,115.22,116.28,576900
6-Feb-80,114.66,116.57,113.65,115.72,519500
5-Feb-80,114.37,115.25,112.15,114.66,418800
4-Feb-80,115.12,116.01,113.83,114.37,430700
1-Feb-80,114.16,115.54,113.13,115.12,466100
31-Jan-80,115.20,117.17,113.78,114.16,659000
30-Jan-80,114.07,115.85,113.37,115.20,511700
29-Jan-80,114.85,115.77,113.03,114.07,554800
28-Jan-80,113.61,115.65,112.93,114.85,536200
25-Jan-80,113.70,114.45,112.36,113.61,471000
24-Jan-80,113.44,115.27,112.95,113.70,590700
23-Jan-80,111.51,113.93,110.93,113.44,507300
22-Jan-80,112.10,113.10,110.92,111.51,506200
21-Jan-80,111.07,112.90,110.66,112.10,480400
18-Jan-80,110.70,111.74,109.88,111.07,471500
17-Jan-80,111.05,112.01,109.81,110.70,541700
16-Jan-80,111.14,112.90,110.38,111.05,677000
15-Jan-80,110.38,111.93,109.45,111.14,523200
14-Jan-80,109.92,111.44,109.34,110.38,529300
11-Jan-80,109.89,111.16,108.89,109.92,528900
10-Jan-80,109.05,110.86,108.47,109.89,559800
9-Jan-80,108.95,111.09,108.41,109.05,652600
8-Jan-80,106.81,109.29,106.29,108.95,533900
7-Jan-80,106.52,107.80,105.80,106.81,445000
4-Jan-80,105.22,107.08,105.09,106.52,391300
3-Jan-80,105.76,106.08,103.26,105.22,504800
2-Jan-80,107.94,108.43,105.29,105.76,406100
31-Dec-79,107.84,108.53,107.26,107.94,315300
28-Dec-79,107.96,108.61,107.16,107.84,344300
27-Dec-79,107.78,108.50,107.14,107.96,314100
26-Dec-79,107.66,108.37,107.06,107.78,249600
24-Dec-79,107.59,108.08,106.80,107.66,191500
21-Dec-79,108.26,108.76,106.99,107.59,361600
20-Dec-79,108.20,109.24,107.40,108.26,403800
19-Dec-79,108.30,108.79,107.02,108.20,417800
18-Dec-79,109.33,109.83,107.83,108.30,433100
17-Dec-79,108.92,110.33,108.36,109.33,438300
14-Dec-79,107.67,109.49,107.37,108.92,418000
13-Dec-79,107.52,108.29,106.68,107.67,366900
12-Dec-79,107.49,108.32,106.78,107.52,346300
11-Dec-79,107.67,108.58,106.79,107.49,361600
10-Dec-79,107.52,108.27,106.65,107.67,322700
7-Dec-79,108.00,109.24,106.55,107.52,423700
6-Dec-79,107.25,108.47,106.71,108.00,375100
5-Dec-79,106.79,108.36,106.60,107.25,393000
4-Dec-79,105.83,107.25,105.66,106.79,335100
3-Dec-79,106.16,106.65,105.07,105.83,290300
30-Nov-79,106.81,107.16,105.56,106.16,304800
29-Nov-79,106.77,107.84,106.17,106.81,335500
28-Nov-79,106.38,107.55,105.29,106.77,396900
27-Nov-79,106.80,107.89,105.64,106.38,451400
26-Nov-79,104.83,107.44,104.83,106.80,479400
23-Nov-79,103.89,105.13,103.56,104.67,233000
21-Nov-79,103.69,104.23,102.04,103.89,370200
20-Nov-79,104.23,105.11,103.14,103.69,350100
19-Nov-79,103.79,105.08,103.17,104.23,330900
16-Nov-79,104.13,104.72,103.07,103.79,300600
15-Nov-79,103.39,104.94,103.10,104.13,323800
14-Nov-79,102.94,104.13,101.91,103.39,309700
13-Nov-79,103.51,104.21,102.42,102.94,292400
12-Nov-79,101.51,103.72,101.27,103.51,266400
9-Nov-79,100.58,102.18,100.58,101.51,300600
8-Nov-79,99.87,101.00,99.49,100.30,262700
7-Nov-79,100.97,100.97,99.42,99.87,308300
6-Nov-79,101.82,102.01,100.77,101.20,219600
5-Nov-79,102.51,102.66,101.24,101.82,204700
2-Nov-79,102.57,103.21,101.92,102.51,236700
1-Nov-79,101.82,103.07,101.10,102.57,258800
31-Oct-79,102.67,103.16,101.38,101.82,277800
30-Oct-79,100.71,102.83,100.41,102.67,288900
29-Oct-79,100.57,101.56,100.13,100.71,227200
26-Oct-79,100.00,101.31,99.59,100.57,296600
25-Oct-79,100.44,101.39,99.56,100.00,284400
24-Oct-79,100.28,101.45,99.66,100.44,314800
23-Oct-79,100.71,101.44,99.61,100.28,329100
22-Oct-79,101.38,101.38,99.06,100.71,452400
19-Oct-79,103.58,103.58,101.24,101.60,424300
18-Oct-79,103.39,104.62,102.92,103.61,295900
17-Oct-79,103.19,104.54,102.74,103.39,296500
16-Oct-79,103.36,104.37,102.52,103.19,337700
15-Oct-79,104.49,104.74,102.69,103.36,348500
12-Oct-79,105.05,106.20,104.01,104.49,363900
11-Oct-79,105.30,106.33,103.70,105.05,475300
10-Oct-79,106.23,106.23,102.31,105.30,816200
9-Oct-79,109.43,109.43,106.04,106.63,555600
8-Oct-79,111.27,111.83,109.65,109.88,326100
5-Oct-79,110.17,112.16,110.16,111.27,482500
4-Oct-79,109.59,110.81,109.14,110.17,388000
3-Oct-79,109.59,110.43,108.88,109.59,364700
2-Oct-79,108.56,110.08,108.03,109.59,383100
1-Oct-79,109.19,109.19,107.70,108.56,249800
28-Sep-79,110.21,110.67,108.70,109.32,359500
27-Sep-79,109.96,110.75,109.19,110.21,331100
26-Sep-79,109.68,111.25,109.37,109.96,377000
25-Sep-79,109.61,110.19,108.27,109.68,324100
24-Sep-79,110.47,110.90,109.16,109.61,337900
21-Sep-79,110.51,111.58,109.46,110.47,523800
20-Sep-79,108.28,110.69,107.59,110.51,451000
19-Sep-79,108.00,109.02,107.52,108.28,353700
18-Sep-79,108.84,109.00,107.32,108.00,387500
17-Sep-79,108.76,110.06,108.40,108.84,376100
14-Sep-79,107.85,109.48,107.42,108.76,419800
13-Sep-79,107.82,108.53,107.06,107.85,352400
12-Sep-79,107.51,108.41,106.72,107.82,393500
11-Sep-79,108.17,108.83,106.80,107.51,425300
10-Sep-79,107.66,108.71,107.21,108.17,329800
7-Sep-79,106.85,108.09,106.30,107.66,343600
6-Sep-79,106.40,107.61,105.97,106.85,303300
5-Sep-79,107.19,107.19,105.38,106.40,416500
4-Sep-79,109.32,109.41,107.22,107.44,333500
31-Aug-79,109.02,109.80,108.58,109.32,263700
30-Aug-79,109.02,109.59,108.40,109.02,293000
29-Aug-79,109.02,109.59,108.36,109.02,308100
28-Aug-79,109.14,109.65,108.47,109.02,294300
27-Aug-79,108.60,109.84,108.12,109.14,320500
24-Aug-79,108.63,109.11,107.65,108.60,327300
23-Aug-79,108.99,109.59,108.12,108.63,357100
22-Aug-79,108.91,109.56,108.09,108.99,384500
21-Aug-79,108.83,109.68,108.17,108.91,388600
20-Aug-79,108.30,109.32,107.69,108.83,323000
17-Aug-79,108.09,108.94,107.25,108.30,316300
16-Aug-79,108.25,109.18,107.38,108.09,470000
15-Aug-79,107.52,108.64,106.75,108.25,461300
14-Aug-79,107.42,108.03,106.60,107.52,409100
13-Aug-79,106.40,107.90,106.28,107.42,419800
10-Aug-79,105.49,106.79,104.81,106.40,367400
9-Aug-79,105.98,106.25,104.89,105.49,346300
8-Aug-79,105.65,106.84,105.20,105.98,449700
7-Aug-79,104.30,106.23,104.12,105.65,454100
6-Aug-79,104.04,104.66,103.27,104.30,271900
3-Aug-79,104.10,104.56,103.36,104.04,281600
2-Aug-79,104.17,105.02,103.59,104.10,377200
1-Aug-79,103.81,104.57,103.14,104.17,365700
31-Jul-79,103.15,104.26,102.89,103.81,343600
30-Jul-79,103.10,103.63,102.42,103.15,286400
27-Jul-79,103.10,103.50,102.29,103.10,277600
26-Jul-79,103.08,103.63,102.34,103.10,322700
25-Jul-79,101.97,103.44,101.85,103.08,348900
24-Jul-79,101.59,102.50,101.14,101.97,296900
23-Jul-79,101.82,102.13,100.84,101.59,268600
20-Jul-79,101.61,102.32,101.06,101.82,263600
19-Jul-79,101.69,102.42,101.04,101.61,267800
18-Jul-79,101.83,102.06,100.35,101.69,359500
17-Jul-79,102.74,103.06,101.27,101.83,342700
16-Jul-79,102.32,103.20,101.81,102.74,266200
13-Jul-79,102.69,102.99,101.49,102.32,330800
12-Jul-79,103.64,103.72,102.22,102.69,317800
11-Jul-79,104.20,104.34,102.87,103.64,366500
10-Jul-79,104.47,105.17,103.52,104.20,397300
9-Jul-79,103.62,105.07,103.36,104.47,424600
6-Jul-79,102.43,103.91,102.12,103.62,385700
5-Jul-79,102.09,102.88,101.59,102.43,302900
3-Jul-79,101.99,102.57,101.31,102.09,316700
2-Jul-79,102.91,103.00,101.45,101.99,320600
29-Jun-79,102.80,103.67,102.04,102.91,346900
28-Jun-79,102.27,103.46,101.91,102.80,384700
27-Jun-79,101.66,102.95,101.29,102.27,367200
26-Jun-79,102.09,102.09,101.22,101.66,346800
25-Jun-79,102.64,102.91,101.45,102.09,313300
22-Jun-79,102.09,103.16,101.91,102.64,364100
21-Jun-79,101.63,102.74,101.20,102.09,364900
20-Jun-79,101.58,102.19,100.93,101.63,337900
19-Jun-79,101.56,102.28,100.91,101.58,307800
18-Jun-79,102.09,102.48,101.05,101.56,309700
15-Jun-79,102.20,102.78,101.38,102.09,407400
14-Jun-79,102.31,102.63,101.04,102.20,378500
13-Jun-79,102.85,103.58,101.83,102.31,407400
12-Jun-79,101.91,103.64,101.81,102.85,454500
11-Jun-79,101.49,102.24,100.91,101.91,282700
8-Jun-79,101.79,102.23,100.91,101.49,314700
7-Jun-79,101.30,102.54,101.15,101.79,433800
6-Jun-79,100.62,101.96,100.38,101.30,398300
5-Jun-79,99.32,101.07,99.17,100.62,350500
4-Jun-79,99.17,99.76,98.61,99.32,240400
1-Jun-79,99.08,99.70,98.57,99.17,245600
31-May-79,99.11,99.61,98.29,99.08,303000
30-May-79,100.05,100.25,98.79,99.11,292500
29-May-79,100.22,100.76,99.56,100.05,270400
25-May-79,99.93,100.68,99.52,100.22,278100
24-May-79,99.89,100.44,99.14,99.93,257100
23-May-79,100.51,101.31,99.63,99.89,303900
22-May-79,100.14,100.93,99.45,100.51,304000
21-May-79,99.93,100.75,99.37,100.14,255500
18-May-79,99.94,100.73,99.33,99.93,265900
17-May-79,98.42,100.22,98.29,99.94,305500
16-May-79,98.14,98.80,97.49,98.42,283500
15-May-79,98.06,98.90,97.60,98.14,261900
14-May-79,98.52,98.95,97.71,98.06,224500
11-May-79,98.52,99.03,97.92,98.52,240100
10-May-79,99.46,99.63,98.22,98.52,252300
9-May-79,99.17,100.01,98.50,99.46,276700
8-May-79,99.02,99.56,97.98,99.17,327200
7-May-79,100.37,100.37,98.78,99.02,304800
4-May-79,101.81,102.08,100.42,100.69,306300
3-May-79,101.72,102.57,101.25,101.81,308700
2-May-79,101.68,102.28,101.00,101.72,305100
1-May-79,101.76,102.50,101.22,101.68,310400
30-Apr-79,101.80,102.24,100.91,101.76,264400
27-Apr-79,102.01,102.32,101.04,101.80,296100
26-Apr-79,102.50,102.91,101.58,102.01,324000
25-Apr-79,102.20,103.07,101.79,102.50,317500
24-Apr-79,101.57,103.02,101.39,102.20,355400
23-Apr-79,101.23,102.00,100.68,101.57,256100
20-Apr-79,101.28,101.81,100.46,101.23,288300
19-Apr-79,101.70,102.40,100.88,101.28,311500
18-Apr-79,101.24,102.23,100.96,101.70,295100
17-Apr-79,101.12,101.94,100.65,101.24,292600
16-Apr-79,102.00,102.02,100.67,101.12,280500
12-Apr-79,102.31,102.77,101.51,102.00,267800
11-Apr-79,103.34,103.77,101.92,102.31,329000
10-Apr-79,102.87,103.83,102.42,103.34,319000
9-Apr-79,103.18,103.56,102.28,102.87,272300
6-Apr-79,103.26,103.95,102.58,103.18,347100
5-Apr-79,102.65,103.60,102.16,103.26,345200
4-Apr-79,102.40,103.73,102.16,102.65,419400
3-Apr-79,100.90,102.67,100.81,102.40,335300
2-Apr-79,101.56,101.56,100.14,100.90,289900
30-Mar-79,102.03,102.51,101.03,101.59,299700
29-Mar-79,102.12,102.78,101.43,102.03,285100
28-Mar-79,102.48,103.31,101.74,102.12,399200
27-Mar-79,101.04,102.71,100.81,102.48,329400
26-Mar-79,101.60,101.77,100.60,101.04,234300
23-Mar-79,101.67,102.37,101.02,101.60,335700
22-Mar-79,101.25,102.41,101.04,101.67,343800
21-Mar-79,100.50,101.48,99.87,101.25,311200
20-Mar-79,101.06,101.34,100.01,100.50,271800
19-Mar-79,100.69,101.94,100.35,101.06,346200
16-Mar-79,99.86,101.16,99.53,100.69,317700
15-Mar-79,99.71,100.57,99.11,99.86,293700
14-Mar-79,99.84,100.43,99.23,99.71,246300
13-Mar-79,99.67,100.66,99.13,99.84,311700
12-Mar-79,99.54,100.04,98.56,99.67,257400
9-Mar-79,99.58,100.58,99.12,99.54,334100
8-Mar-79,98.44,99.82,98.10,99.58,320000
7-Mar-79,97.87,99.23,97.67,98.44,289300
6-Mar-79,98.06,98.53,97.36,97.87,244900
5-Mar-79,97.03,98.64,97.03,98.06,256900
2-Mar-79,96.90,97.55,96.44,96.97,231300
1-Mar-79,96.28,97.28,95.98,96.90,238300
28-Feb-79,96.13,96.69,95.38,96.28,250900
27-Feb-79,97.65,97.65,95.69,96.13,314700
26-Feb-79,97.78,98.28,97.20,97.67,226200
23-Feb-79,98.33,98.50,97.29,97.78,227500
22-Feb-79,99.07,99.21,97.88,98.33,262900
21-Feb-79,99.42,100.07,98.69,99.07,260500
20-Feb-79,98.67,99.67,98.26,99.42,220100
16-Feb-79,98.73,99.23,98.11,98.67,211100
15-Feb-79,98.87,99.13,97.96,98.73,225500
14-Feb-79,98.93,99.64,98.21,98.87,272200
13-Feb-79,98.25,99.58,98.25,98.93,284700
